0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,6.3136660417383495e-06
10,9.030652137118995e-06
11,1.1540677258927655e-05
12,1.1540677258927655e-05
13,1.1540677258927655e-05
14,1.1540677258927655e-05
15,1.1540677258927655e-05
16,1.1540677258927655e-05
17,1.1540677258927655e-05
18,1.1540677258927655e-05
19,1.1540677258927655e-05
20,1.1540677258927655e-05
21,1.1540677258927655e-05
22,1.1540677258927655e-05
23,1.1540677258927655e-05
24,1.1540677258927655e-05
25,1.1540677258927655e-05
26,1.1540677258927655e-05
27,1.1540677258927655e-05
28,1.1540677258927655e-05
29,1.1540677258927655e-05
30,1.1540677258927655e-05
31,1.1540677258927655e-05
32,1.1540677258927655e-05
33,1.1540677258927655e-05
34,1.1540677258927655e-05
35,1.1540677258927655e-05
36,1.1540677258927655e-05
37,1.1540677258927655e-05
38,9.030652137118995e-06
39,2.716986095380646e-06
40,2.716986095380646e-06
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,3.227175156611132e-06
62,3.227175156611132e-06
63,7.002691501320125e-06
64,9.71967759670077e-06
65,1.2257827293730128e-05
66,1.2257827293730128e-05
67,1.2257827293730128e-05
68,1.2257827293730128e-05
69,1.2257827293730128e-05
70,1.2257827293730128e-05
71,1.2257827293730128e-05
72,1.2257827293730128e-05
73,1.2257827293730128e-05
74,1.2257827293730128e-05
75,1.2257827293730128e-05
76,1.2257827293730128e-05
77,1.2257827293730128e-05
78,1.2257827293730128e-05
79,1.2257827293730128e-05
80,1.2257827293730128e-05
81,1.2257827293730128e-05
82,1.2257827293730128e-05
83,1.2257827293730128e-05
84,9.540841198349482e-06
85,3.227175156611132e-06
86,3.227175156611132e-06
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,2.716986095380646e-06
112,2.716986095380646e-06
113,2.716986095380646e-06
114,2.716986095380646e-06
115,6.302736269393015e-06
116,1.2616402311131365e-05
117,1.2616402311131365e-05
118,1.2616402311131365e-05
119,1.2616402311131365e-05
120,1.2616402311131365e-05
121,1.2616402311131365e-05
122,1.2616402311131365e-05
123,9.899416215750719e-06
124,9.899416215750719e-06
125,9.899416215750719e-06
126,9.899416215750719e-06
127,9.899416215750719e-06
128,9.899416215750719e-06
129,9.899416215750719e-06
130,9.899416215750719e-06
131,6.3136660417383495e-06
132,6.3136660417383495e-06
133,6.3136660417383495e-06
134,6.3136660417383495e-06
135,6.3136660417383495e-06
136,9.899416215750719e-06
137,9.899416215750719e-06
138,9.899416215750719e-06
139,9.899416215750719e-06
140,9.899416215750719e-06
141,7.361266518721363e-06
142,7.361266518721363e-06
143,7.361266518721363e-06
144,7.719841536122598e-06
145,7.719841536122598e-06
146,7.719841536122598e-06
147,7.719841536122598e-06
148,7.719841536122598e-06
149,7.719841536122598e-06
150,7.719841536122598e-06
151,7.719841536122598e-06
152,6.6613112867942515e-06
153,6.6613112867942515e-06
154,2.716986095380646e-06
155,2.716986095380646e-06
156,5.255135792410002e-06
157,5.255135792410002e-06
158,5.255135792410002e-06
159,5.255135792410002e-06
160,5.255135792410002e-06
161,2.716986095380646e-06
162,5.255135792410002e-06
163,5.255135792410002e-06
164,5.255135792410002e-06
165,5.255135792410002e-06
166,2.716986095380646e-06
167,2.716986095380646e-06
168,2.716986095380646e-06
169,2.716986095380646e-06
170,2.716986095380646e-06
171,2.716986095380646e-06
172,2.716986095380646e-06
173,2.716986095380646e-06
174,2.716986095380646e-06
175,2.716986095380646e-06
176,2.716986095380646e-06
177,2.716986095380646e-06
178,2.716986095380646e-06
179,2.716986095380646e-06
180,2.716986095380646e-06
181,6.4925024400896394e-06
182,1.0436827631503244e-05
183,1.0436827631503244e-05
184,1.0436827631503244e-05
185,1.2974977328532602e-05
186,1.2974977328532602e-05
187,1.2974977328532602e-05
188,1.2974977328532602e-05
189,1.2974977328532602e-05
190,1.2974977328532602e-05
191,1.2974977328532602e-05
192,1.3333552345933839e-05
193,1.3333552345933839e-05
194,1.0616566250553192e-05
195,1.0616566250553192e-05
196,1.0616566250553192e-05
197,1.0616566250553192e-05
198,1.0616566250553192e-05
199,6.841049905844198e-06
200,6.841049905844198e-06
201,6.841049905844198e-06
202,6.841049905844198e-06
203,6.841049905844198e-06
204,6.841049905844198e-06
205,6.841049905844198e-06
206,2.538149697029356e-06
207,2.538149697029356e-06
208,6.3136660417383495e-06
209,6.3136660417383495e-06
210,6.3136660417383495e-06
211,6.3136660417383495e-06
212,6.3136660417383495e-06
213,6.3136660417383495e-06
214,6.3136660417383495e-06
215,6.3136660417383495e-06
216,6.3136660417383495e-06
217,6.3136660417383495e-06
218,6.3136660417383495e-06
219,6.3136660417383495e-06
220,6.3136660417383495e-06
221,6.3136660417383495e-06
222,6.3136660417383495e-06
223,6.3136660417383495e-06
224,2.538149697029356e-06
225,2.538149697029356e-06
226,2.9007425108906927e-06
227,5.617728606271339e-06
228,5.617728606271339e-06
229,5.617728606271339e-06
230,5.617728606271339e-06
231,5.617728606271339e-06
232,9.920628815086181e-06
233,9.920628815086181e-06
234,7.019886304195488e-06
235,7.019886304195488e-06
236,7.019886304195488e-06
237,7.019886304195488e-06
238,7.019886304195488e-06
239,7.019886304195488e-06
240,7.019886304195488e-06
241,7.019886304195488e-06
242,7.019886304195488e-06
243,7.019886304195488e-06
244,7.019886304195488e-06
245,7.019886304195488e-06
246,7.019886304195488e-06
247,7.019886304195488e-06
248,7.019886304195488e-06
249,7.019886304195488e-06
250,7.019886304195488e-06
251,7.019886304195488e-06
252,7.019886304195488e-06
253,7.019886304195488e-06
254,7.019886304195488e-06
255,7.019886304195488e-06
256,6.4925024400896394e-06
257,3.7755163447089934e-06
258,3.7755163447089934e-06
259,3.7755163447089934e-06
260,3.7755163447089934e-06
261,3.7755163447089934e-06
262,3.7755163447089934e-06
263,3.7755163447089934e-06
264,3.7755163447089934e-06
265,3.7755163447089934e-06
266,6.676258855599686e-06
267,6.676258855599686e-06
268,6.676258855599686e-06
269,6.676258855599686e-06
270,6.676258855599686e-06
271,6.676258855599686e-06
272,6.676258855599686e-06
273,6.676258855599686e-06
274,6.676258855599686e-06
275,1.0979159064414527e-05
276,1.0979159064414527e-05
277,1.0979159064414527e-05
278,1.0979159064414527e-05
279,1.0979159064414527e-05
280,1.0979159064414527e-05
281,1.0979159064414527e-05
282,1.0979159064414527e-05
283,1.0979159064414527e-05
