0,5.286837914842797e-06
1,5.286837914842797e-06
2,5.347747369267266e-06
3,5.347747369267266e-06
4,5.009617142977963e-06
5,5.009617142977963e-06
6,4.540913199401662e-06
7,4.540913199401662e-06
8,3.4088208045115837e-06
9,3.4088208045115837e-06
10,3.976656600295878e-06
11,3.245743147202246e-06
12,3.245743147202246e-06
13,3.245743147202246e-06
14,3.9773158951774955e-06
15,3.9773158951774955e-06
16,4.043822508629791e-06
17,4.043822508629791e-06
18,4.043822508629791e-06
19,4.043822508629791e-06
20,4.043822508629791e-06
21,4.7747359617234226e-06
22,4.7747359617234226e-06
23,3.976656600295878e-06
24,3.976656600295878e-06
25,3.976656600295878e-06
26,3.976656600295878e-06
27,3.245743147202246e-06
28,3.245743147202246e-06
29,3.245743147202246e-06
30,3.245743147202246e-06
31,3.245743147202246e-06
32,3.245743147202246e-06
33,3.245743147202246e-06
34,4.043822508629791e-06
35,4.043822508629791e-06
36,4.043822508629791e-06
37,5.299012952452539e-06
38,4.823545326841057e-06
39,3.2863000330064643e-06
40,5.259511414585284e-06
41,5.259511414585284e-06
42,5.259511414585284e-06
43,5.9904248676789155e-06
44,5.9904248676789155e-06
45,5.9904248676789155e-06
46,5.9904248676789155e-06
47,5.9904248676789155e-06
48,5.1923455062513705e-06
49,5.1923455062513705e-06
50,5.1923455062513705e-06
51,5.1923455062513705e-06
52,5.1923455062513705e-06
53,5.1923455062513705e-06
54,5.1923455062513705e-06
55,5.1923455062513705e-06
56,5.1923455062513705e-06
57,5.1923455062513705e-06
58,5.1923455062513705e-06
59,5.1923455062513705e-06
60,4.5992499184213345e-06
61,5.329324513001142e-06
62,5.8373163234819e-06
63,5.520078127462513e-06
64,4.553979127382168e-06
65,4.553979127382168e-06
66,4.13889539909139e-06
67,4.13889539909139e-06
68,4.13889539909139e-06
69,4.13889539909139e-06
70,3.4079819459977585e-06
71,3.4079819459977585e-06
72,3.4079819459977585e-06
73,3.4079819459977585e-06
74,4.2060613074253035e-06
75,4.2060613074253035e-06
76,4.2060613074253035e-06
77,4.2060613074253035e-06
78,4.2060613074253035e-06
79,4.2060613074253035e-06
80,4.2060613074253035e-06
81,4.2060613074253035e-06
82,4.2060613074253035e-06
83,5.406100888864659e-06
84,6.059880089634446e-06
85,6.720499462258721e-06
86,5.9904248676789155e-06
87,5.1923455062513705e-06
88,5.1923455062513705e-06
89,5.1923455062513705e-06
90,5.1923455062513705e-06
91,5.1923455062513705e-06
92,5.1923455062513705e-06
93,5.1923455062513705e-06
94,5.1923455062513705e-06
95,3.7993371971650274e-06
96,3.7993371971650274e-06
97,3.7586956032701234e-06
98,3.7586956032701234e-06
99,3.113176981119618e-06
100,3.113176981119618e-06
101,3.113176981119618e-06
102,3.113176981119618e-06
103,3.84409043421325e-06
104,4.542962356065946e-06
105,6.0566265424290125e-06
106,6.0566265424290125e-06
107,6.0566265424290125e-06
108,5.2585471810014676e-06
109,4.596452325008755e-06
110,4.596452325008755e-06
111,4.596452325008755e-06
112,4.596452325008755e-06
113,4.588120997562881e-06
114,4.503017220213604e-06
115,5.314211214191166e-06
116,5.314211214191166e-06
117,5.4582203212550755e-06
118,4.862405248504209e-06
119,3.4188072649261592e-06
120,4.216886626353704e-06
121,4.216886626353704e-06
122,4.80998221418374e-06
123,4.80998221418374e-06
124,4.80998221418374e-06
125,3.935059654026199e-06
126,3.935059654026199e-06
127,3.935059654026199e-06
128,3.935059654026199e-06
129,3.935059654026199e-06
130,3.123865660048637e-06
131,3.123865660048637e-06
132,3.7859605160413494e-06
133,3.7859605160413494e-06
134,3.7859605160413494e-06
135,3.7859605160413494e-06
136,3.7859605160413494e-06
137,3.7859605160413494e-06
138,3.7859605160413494e-06
139,4.820076152631785e-06
140,4.820076152631785e-06
141,4.820076152631785e-06
142,4.820076152631785e-06
143,5.41589122538265e-06
144,4.6989312633528625e-06
145,4.6989312633528625e-06
146,5.206923073833622e-06
147,5.206923073833622e-06
148,5.488750046161125e-06
149,5.833767571666887e-06
150,5.904061652136243e-06
151,6.340547254215818e-06
152,5.904061652136243e-06
153,5.0117482587609254e-06
154,4.280834805667294e-06
155,4.280834805667294e-06
156,4.125291754539172e-06
157,4.125291754539172e-06
