0,0.41579667
1,0.79174984
2,0.4368183
3,0.5065531
4,0.662398
5,0.3922333
6,0.56963795
7,0.068948135
8,0.4703164
9,0.63163626
10,0.15842742
11,0.527728
12,0.9970248
13,0.39117223
14,0.5805735
15,0.20207682
16,0.50035024
17,0.63028026
18,0.44962442
19,0.5264826
20,0.30733547
21,0.49056846
22,0.56917465
23,0.43436968
24,0.50580925
25,0.57744235
26,0.44349736
27,0.6225622
28,0.10606238
29,0.48686448
30,0.64888483
31,0.40020448
32,0.5276719
33,0.9995115
34,0.42270043
35,0.59531814
36,0.37165466
37,0.5021198
38,0.5492007
39,0.4753787
40,0.5416127
41,0.44128427
42,0.49021843
43,0.5223748
44,0.44780204
45,0.5207826
46,0.74314356
47,0.45261487
48,0.5432577
49,0.28138325
50,0.5009728
51,0.59613746
52,0.480721
53,0.51071966
54,0.0007294737
55,0.48577484
56,0.5809878
57,0.44553337
58,0.50762486
59,0.59224653
60,0.4252497
61,0.6891129
62,1.5483476e-10
63,0.47422466
64,0.5589855
65,0.45154724
66,0.54696697
67,0.9999975
68,0.44672891
69,0.6257457
70,0.27749172
71,0.50045323
72,0.98366815
73,0.20778802
74,0.5765862
75,0.0023784242
76,0.40635732
77,0.56410193
78,0.3244212
79,0.52853495
80,0.741489
81,0.29462087
82,0.6601114
83,0.064219646
84,0.45981795
85,0.7953455
86,0.0829165
87,0.58389825
88,1.0
89,0.45919582
90,0.7953802
91,0.28749955
92,0.504437
93,0.9511189
94,0.3932947
95,0.83157504
96,0.10169806
97,0.41133752
98,0.61283374
99,0.31766573
100,0.6106074
101,0.7994978
102,0.46340755
103,0.63963896
104,0.33580023
105,0.49462727
106,0.58516204
107,0.4476933
108,0.5554443
109,0.09512399
110,0.4506607
111,0.80735296
112,0.07823006
113,0.5279939
114,1.0
115,0.4585619
116,0.62316495
117,0.2666697
118,0.4821569
119,0.81868166
120,0.18851094
121,0.5349605
122,0.86257213
123,0.4660573
124,0.564066
125,0.46603408
126,0.5010364
127,0.94163996
128,0.42139468
129,0.5751218
130,0.010908857
131,0.46511745
132,0.9348653
133,0.25858393
134,0.56524724
135,0.93720573
136,0.4460452
137,0.53993607
138,0.17622498
139,0.4958789
140,0.5745144
141,0.41506678
142,0.5587656
143,0.0064589265
144,0.47917566
145,0.61758626
